pooled,,0to14,zscore,2017-23,1.24
pooled,,0to14,zscore,2017-24,3.03
pooled,,0to14,zscore,2017-25,-0.79
pooled,,0to14,zscore,2017-26,1.64
pooled,,0to14,zscore,2017-27,1.42
pooled,,0to14,zscore,2017-28,-0.55
pooled,,0to14,zscore,2017-29,1.44
pooled,,0to14,zscore,2017-30,-0.12
pooled,,0to14,zscore,2017-31,0.28
pooled,,0to14,zscore,2017-32,-0.41
pooled,,0to14,zscore,2017-33,-0.01
pooled,,0to14,zscore,2017-34,-1.53
pooled,,0to14,zscore,2017-35,0.88
pooled,,0to14,zscore,2017-36,-1.17
pooled,,0to14,zscore,2017-37,0.08
pooled,,0to14,zscore,2017-38,-0.32
pooled,,0to14,zscore,2017-39,-0.38
pooled,,0to14,zscore,2017-40,0.9
pooled,,0to14,zscore,2017-41,0.2
pooled,,0to14,zscore,2017-42,-0.16
pooled,,0to14,zscore,2017-43,0.32
pooled,,0to14,zscore,2017-44,-0.79
pooled,,0to14,zscore,2017-45,-1.16
pooled,,0to14,zscore,2017-46,1.49
pooled,,0to14,zscore,2017-47,2.32
pooled,,0to14,zscore,2017-48,-0.8
pooled,,0to14,zscore,2017-49,0.18
pooled,,0to14,zscore,2017-50,1.51
pooled,,0to14,zscore,2017-51,0.5
pooled,,0to14,zscore,2017-52,2.15
pooled,,0to14,zscore,2018-01,-0.49
pooled,,0to14,zscore,2018-02,1.71
pooled,,0to14,zscore,2018-03,-0.98
pooled,,0to14,zscore,2018-04,-1.18
pooled,,0to14,zscore,2018-05,-0.82
pooled,,0to14,zscore,2018-06,0.02
pooled,,0to14,zscore,2018-07,-0.16
pooled,,0to14,zscore,2018-08,-0.78
pooled,,0to14,zscore,2018-09,0.41
pooled,,0to14,zscore,2018-10,0.19
pooled,,0to14,zscore,2018-11,0.02
pooled,,0to14,zscore,2018-12,0.2
pooled,,0to14,zscore,2018-13,1.39
pooled,,0to14,zscore,2018-14,-0.33
pooled,,0to14,zscore,2018-15,0
pooled,,0to14,zscore,2018-16,0.96
pooled,,0to14,zscore,2018-17,-1.15
pooled,,0to14,zscore,2018-18,-1.33
pooled,,0to14,zscore,2018-19,-0.43
pooled,,0to14,zscore,2018-20,0.3
pooled,,0to14,zscore,2018-21,-0.18
pooled,,0to14,zscore,2018-22,-1.64
pooled,,0to14,zscore,2018-23,0.82
pooled,,0to14,zscore,2018-24,0
pooled,,0to14,zscore,2018-25,-0.95
pooled,,0to14,zscore,2018-26,-0.42
pooled,,0to14,zscore,2018-27,2.12
pooled,,0to14,zscore,2018-28,0.91
pooled,,0to14,zscore,2018-29,0.02
pooled,,0to14,zscore,2018-30,1.28
pooled,,0to14,zscore,2018-31,0.14
pooled,,0to14,zscore,2018-32,1.19
pooled,,0to14,zscore,2018-33,-1.34
pooled,,0to14,zscore,2018-34,0.95
pooled,,0to14,zscore,2018-35,-1.6
pooled,,0to14,zscore,2018-36,-1.5
pooled,,0to14,zscore,2018-37,2.11
pooled,,0to14,zscore,2018-38,1.91
pooled,,0to14,zscore,2018-39,-0.74
pooled,,0to14,zscore,2018-40,-0.44
pooled,,0to14,zscore,2018-41,1.44
pooled,,0to14,zscore,2018-42,1.28
pooled,,0to14,zscore,2018-43,-0.99
pooled,,0to14,zscore,2018-44,-0.39
pooled,,0to14,zscore,2018-45,1.96
pooled,,0to14,zscore,2018-46,1.07
pooled,,0to14,zscore,2018-47,0.26
pooled,,0to14,zscore,2018-48,0.49
pooled,,0to14,zscore,2018-49,0.96
pooled,,0to14,zscore,2018-50,1.09
pooled,,0to14,zscore,2018-51,0.84
pooled,,0to14,zscore,2018-52,-1.5
pooled,,0to14,zscore,2019-01,1.58
pooled,,0to14,zscore,2019-02,1.38
pooled,,0to14,zscore,2019-03,1.24
pooled,,0to14,zscore,2019-04,0.18
pooled,,0to14,zscore,2019-05,2.14
pooled,,0to14,zscore,2019-06,1.87
pooled,,0to14,zscore,2019-07,1.36
pooled,,0to14,zscore,2019-08,1.62
pooled,,0to14,zscore,2019-09,0.3
pooled,,0to14,zscore,2019-10,0.66
pooled,,0to14,zscore,2019-11,-0.34
pooled,,0to14,zscore,2019-12,-0.32
pooled,,0to14,zscore,2019-13,-0.94
pooled,,0to14,zscore,2019-14,0.34
pooled,,0to14,zscore,2019-15,1.93
pooled,,0to14,zscore,2019-16,-1.16
pooled,,0to14,zscore,2019-17,0.08
pooled,,0to14,zscore,2019-18,1.21
pooled,,0to14,zscore,2019-19,-1.75
pooled,,0to14,zscore,2019-20,0.07
pooled,,0to14,zscore,2019-21,0.25
pooled,,0to14,zscore,2019-22,-1.21
pooled,,0to14,zscore,2019-23,0.3
pooled,,0to14,zscore,2019-24,-0.03
pooled,,0to14,zscore,2019-25,-0.37
pooled,,0to14,zscore,2019-26,0.46
pooled,,0to14,zscore,2019-27,0.33
pooled,,0to14,zscore,2019-28,1.88
pooled,,0to14,zscore,2019-29,-0.31
pooled,,0to14,zscore,2019-30,1.8
pooled,,0to14,zscore,2019-31,2.97
pooled,,0to14,zscore,2019-32,-0.29
pooled,,0to14,zscore,2019-33,0.17
pooled,,0to14,zscore,2019-34,1.67
pooled,,0to14,zscore,2019-35,0.43
pooled,,0to14,zscore,2019-36,-0.54
pooled,,0to14,zscore,2019-37,0.16
pooled,,0to14,zscore,2019-38,1.5
pooled,,0to14,zscore,2019-39,-0.98
pooled,,0to14,zscore,2019-40,0.59
pooled,,0to14,zscore,2019-41,-0.59
pooled,,0to14,zscore,2019-42,0.06
pooled,,0to14,zscore,2019-43,0.75
pooled,,0to14,zscore,2019-44,-2.3
pooled,,0to14,zscore,2019-45,0.61
pooled,,0to14,zscore,2019-46,0.74
pooled,,0to14,zscore,2019-47,0.97
pooled,,0to14,zscore,2019-48,1.82
pooled,,0to14,zscore,2019-49,1.9
pooled,,0to14,zscore,2019-50,3.24
pooled,,0to14,zscore,2019-51,1.95
pooled,,0to14,zscore,2019-52,1.51
pooled,,0to14,zscore,2020-01,-0.54
pooled,,0to14,zscore,2020-02,0.63
pooled,,0to14,zscore,2020-03,0.43
pooled,,0to14,zscore,2020-04,2
pooled,,0to14,zscore,2020-05,0.96
pooled,,0to14,zscore,2020-06,-0.14
pooled,,0to14,zscore,2020-07,-0.33
pooled,,0to14,zscore,2020-08,0.08
pooled,,0to14,zscore,2020-09,-0.99
pooled,,0to14,zscore,2020-10,-0.27
pooled,,0to14,zscore,2020-11,1.07
pooled,,0to14,zscore,2020-12,0.32
pooled,,0to14,zscore,2020-13,0.84
pooled,,0to14,zscore,2020-14,0.44
pooled,,0to14,zscore,2020-15,0.2
pooled,,0to14,zscore,2020-16,-1.1
pooled,,0to14,zscore,2020-17,-1.04
pooled,,0to14,zscore,2020-18,-0.8
pooled,,0to14,zscore,2020-19,0.02
pooled,,0to14,zscore,2020-20,-0.17
pooled,,0to14,zscore,2020-21,-0.4
pooled,,0to14,zscore,2020-22,-0.33
pooled,,0to14,zscore,2020-23,-0.33
pooled,,0to14,zscore,2020-24,-0.62
pooled,,0to14,zscore,2020-25,-0.44
pooled,,0to14,zscore,2020-26,0.32
pooled,,0to14,zscore,2020-27,-1.04
pooled,,0to14,zscore,2020-28,-1.71
pooled,,0to14,zscore,2020-29,-0.38
pooled,,0to14,zscore,2020-30,2.57
pooled,,0to14,zscore,2020-31,0.12
pooled,,0to14,zscore,2020-32,-0.65
pooled,,0to14,zscore,2020-33,0.71
pooled,,0to14,zscore,2020-34,-1.14
pooled,,0to14,zscore,2020-35,-1.24
pooled,,0to14,zscore,2020-36,-0.66
pooled,,0to14,zscore,2020-37,0.15
pooled,,0to14,zscore,2020-38,-0.06
