pooled,,0to14,zscore,2017-17,1.09
pooled,,0to14,zscore,2017-18,1.99
pooled,,0to14,zscore,2017-19,-0.98
pooled,,0to14,zscore,2017-20,-0.55
pooled,,0to14,zscore,2017-21,-1.2
pooled,,0to14,zscore,2017-22,-0.05
pooled,,0to14,zscore,2017-23,1.36
pooled,,0to14,zscore,2017-24,3.02
pooled,,0to14,zscore,2017-25,-0.98
pooled,,0to14,zscore,2017-26,1.5
pooled,,0to14,zscore,2017-27,1.37
pooled,,0to14,zscore,2017-28,-0.48
pooled,,0to14,zscore,2017-29,1.34
pooled,,0to14,zscore,2017-30,-0.2
pooled,,0to14,zscore,2017-31,0.21
pooled,,0to14,zscore,2017-32,-0.5
pooled,,0to14,zscore,2017-33,-0.24
pooled,,0to14,zscore,2017-34,-1.58
pooled,,0to14,zscore,2017-35,0.83
pooled,,0to14,zscore,2017-36,-1.52
pooled,,0to14,zscore,2017-37,-0.03
pooled,,0to14,zscore,2017-38,-0.29
pooled,,0to14,zscore,2017-39,-0.39
pooled,,0to14,zscore,2017-40,0.77
pooled,,0to14,zscore,2017-41,0.16
pooled,,0to14,zscore,2017-42,-0.25
pooled,,0to14,zscore,2017-43,0.1
pooled,,0to14,zscore,2017-44,-0.67
pooled,,0to14,zscore,2017-45,-1.09
pooled,,0to14,zscore,2017-46,1.58
pooled,,0to14,zscore,2017-47,2.26
pooled,,0to14,zscore,2017-48,-0.58
pooled,,0to14,zscore,2017-49,0.22
pooled,,0to14,zscore,2017-50,1.61
pooled,,0to14,zscore,2017-51,0.57
pooled,,0to14,zscore,2017-52,2.14
pooled,,0to14,zscore,2018-01,-0.43
pooled,,0to14,zscore,2018-02,1.9
pooled,,0to14,zscore,2018-03,-1.04
pooled,,0to14,zscore,2018-04,-1.08
pooled,,0to14,zscore,2018-05,-0.86
pooled,,0to14,zscore,2018-06,0.16
pooled,,0to14,zscore,2018-07,-0.12
pooled,,0to14,zscore,2018-08,-0.52
pooled,,0to14,zscore,2018-09,0.41
pooled,,0to14,zscore,2018-10,0.13
pooled,,0to14,zscore,2018-11,0.15
pooled,,0to14,zscore,2018-12,0.43
pooled,,0to14,zscore,2018-13,1.45
pooled,,0to14,zscore,2018-14,-0.14
pooled,,0to14,zscore,2018-15,0.04
pooled,,0to14,zscore,2018-16,0.77
pooled,,0to14,zscore,2018-17,-1.05
pooled,,0to14,zscore,2018-18,-1.24
pooled,,0to14,zscore,2018-19,-0.49
pooled,,0to14,zscore,2018-20,0.35
pooled,,0to14,zscore,2018-21,-0.4
pooled,,0to14,zscore,2018-22,-2.06
pooled,,0to14,zscore,2018-23,0.66
pooled,,0to14,zscore,2018-24,-0.14
pooled,,0to14,zscore,2018-25,-1.16
pooled,,0to14,zscore,2018-26,-0.47
pooled,,0to14,zscore,2018-27,2.12
pooled,,0to14,zscore,2018-28,0.93
pooled,,0to14,zscore,2018-29,0.13
pooled,,0to14,zscore,2018-30,1
pooled,,0to14,zscore,2018-31,0.04
pooled,,0to14,zscore,2018-32,1.11
pooled,,0to14,zscore,2018-33,-1.14
pooled,,0to14,zscore,2018-34,1.02
pooled,,0to14,zscore,2018-35,-1.56
pooled,,0to14,zscore,2018-36,-1.46
pooled,,0to14,zscore,2018-37,2.17
pooled,,0to14,zscore,2018-38,2.07
pooled,,0to14,zscore,2018-39,-0.83
pooled,,0to14,zscore,2018-40,-0.42
pooled,,0to14,zscore,2018-41,1.51
pooled,,0to14,zscore,2018-42,1.35
pooled,,0to14,zscore,2018-43,-1.11
pooled,,0to14,zscore,2018-44,-0.44
pooled,,0to14,zscore,2018-45,2.03
pooled,,0to14,zscore,2018-46,1.18
pooled,,0to14,zscore,2018-47,0.26
pooled,,0to14,zscore,2018-48,0.71
pooled,,0to14,zscore,2018-49,1.11
pooled,,0to14,zscore,2018-50,1.06
pooled,,0to14,zscore,2018-51,1.2
pooled,,0to14,zscore,2018-52,-1.2
pooled,,0to14,zscore,2019-01,1.65
pooled,,0to14,zscore,2019-02,1.4
pooled,,0to14,zscore,2019-03,1.21
pooled,,0to14,zscore,2019-04,0.41
pooled,,0to14,zscore,2019-05,2.11
pooled,,0to14,zscore,2019-06,1.83
pooled,,0to14,zscore,2019-07,1.5
pooled,,0to14,zscore,2019-08,1.81
pooled,,0to14,zscore,2019-09,0.48
pooled,,0to14,zscore,2019-10,0.65
pooled,,0to14,zscore,2019-11,-0.15
pooled,,0to14,zscore,2019-12,-0.28
pooled,,0to14,zscore,2019-13,-0.62
pooled,,0to14,zscore,2019-14,0.84
pooled,,0to14,zscore,2019-15,2.16
pooled,,0to14,zscore,2019-16,-0.97
pooled,,0to14,zscore,2019-17,0.3
pooled,,0to14,zscore,2019-18,1.18
pooled,,0to14,zscore,2019-19,-1.6
pooled,,0to14,zscore,2019-20,-0.21
pooled,,0to14,zscore,2019-21,0.48
pooled,,0to14,zscore,2019-22,-1.27
pooled,,0to14,zscore,2019-23,0.36
pooled,,0to14,zscore,2019-24,0.02
pooled,,0to14,zscore,2019-25,-0.22
pooled,,0to14,zscore,2019-26,0.56
pooled,,0to14,zscore,2019-27,0.27
pooled,,0to14,zscore,2019-28,1.8
pooled,,0to14,zscore,2019-29,-0.54
pooled,,0to14,zscore,2019-30,1.62
pooled,,0to14,zscore,2019-31,2.66
pooled,,0to14,zscore,2019-32,-0.32
pooled,,0to14,zscore,2019-33,0.36
pooled,,0to14,zscore,2019-34,1.83
pooled,,0to14,zscore,2019-35,0.37
pooled,,0to14,zscore,2019-36,-0.57
pooled,,0to14,zscore,2019-37,0.26
pooled,,0to14,zscore,2019-38,1.43
pooled,,0to14,zscore,2019-39,-0.84
pooled,,0to14,zscore,2019-40,0.56
pooled,,0to14,zscore,2019-41,-0.53
pooled,,0to14,zscore,2019-42,-0.12
pooled,,0to14,zscore,2019-43,0.9
pooled,,0to14,zscore,2019-44,-2.09
pooled,,0to14,zscore,2019-45,0.53
pooled,,0to14,zscore,2019-46,0.83
pooled,,0to14,zscore,2019-47,1.02
pooled,,0to14,zscore,2019-48,2.11
pooled,,0to14,zscore,2019-49,1.91
pooled,,0to14,zscore,2019-50,3.17
pooled,,0to14,zscore,2019-51,2.34
pooled,,0to14,zscore,2019-52,1.69
pooled,,0to14,zscore,2020-01,-0.75
pooled,,0to14,zscore,2020-02,0.74
pooled,,0to14,zscore,2020-03,0.59
pooled,,0to14,zscore,2020-04,2.24
pooled,,0to14,zscore,2020-05,1.06
pooled,,0to14,zscore,2020-06,0.11
pooled,,0to14,zscore,2020-07,-0.03
pooled,,0to14,zscore,2020-08,0.11
pooled,,0to14,zscore,2020-09,-0.67
pooled,,0to14,zscore,2020-10,0.07
pooled,,0to14,zscore,2020-11,1.71
pooled,,0to14,zscore,2020-12,0.41
pooled,,0to14,zscore,2020-13,1.16
pooled,,0to14,zscore,2020-14,0.55
pooled,,0to14,zscore,2020-15,0.58
pooled,,0to14,zscore,2020-16,-0.88
pooled,,0to14,zscore,2020-17,-0.93
pooled,,0to14,zscore,2020-18,-0.66
pooled,,0to14,zscore,2020-19,0.13
pooled,,0to14,zscore,2020-20,-0.06
pooled,,0to14,zscore,2020-21,-0.3
pooled,,0to14,zscore,2020-22,-0.52
pooled,,0to14,zscore,2020-23,-0.35
pooled,,0to14,zscore,2020-24,-0.83
pooled,,0to14,zscore,2020-25,-0.47
pooled,,0to14,zscore,2020-26,0.51
pooled,,0to14,zscore,2020-27,-0.74
pooled,,0to14,zscore,2020-28,-1.64
pooled,,0to14,zscore,2020-29,-0.63
pooled,,0to14,zscore,2020-30,2.52
pooled,,0to14,zscore,2020-31,0.19
pooled,,0to14,zscore,2020-32,-0.49
pooled,,0to14,zscore,2020-33,0.28
pooled,,0to14,zscore,2020-34,-1.04
pooled,,0to14,zscore,2020-35,-1.37
pooled,,0to14,zscore,2020-36,-0.34
pooled,,0to14,zscore,2020-37,0.13
pooled,,0to14,zscore,2020-38,0.03
pooled,,0to14,zscore,2020-39,0.3
pooled,,0to14,zscore,2020-40,-1.36
pooled,,0to14,zscore,2020-41,0.31
pooled,,0to14,zscore,2020-42,-2
pooled,,0to14,zscore,2020-43,-0.64
pooled,,0to14,zscore,2020-44,-2.32
pooled,,0to14,zscore,2020-45,0.89
pooled,,0to14,zscore,2020-46,-0.54
pooled,,0to14,zscore,2020-47,-0.31
pooled,,0to14,zscore,2020-48,-0.76
pooled,,0to14,zscore,2020-49,0.17
pooled,,0to14,zscore,2020-50,-0.21
pooled,,0to14,zscore,2020-51,0.58
pooled,,0to14,zscore,2020-52,-1.34
pooled,,0to14,zscore,2020-53,-0.29
pooled,,0to14,zscore,2021-01,-1.84
pooled,,0to14,zscore,2021-02,-1.45
pooled,,0to14,zscore,2021-03,-1.39
pooled,,0to14,zscore,2021-04,-0.37
pooled,,0to14,zscore,2021-05,-1.06
pooled,,0to14,zscore,2021-06,-0.98
pooled,,0to14,zscore,2021-07,-1.88
pooled,,0to14,nbc,2017-17,340
pooled,,0to14,nbc,2017-18,358
pooled,,0to14,nbc,2017-19,298
pooled,,0to14,nbc,2017-20,306
pooled,,0to14,nbc,2017-21,293
pooled,,0to14,nbc,2017-22,315
pooled,,0to14,nbc,2017-23,343
pooled,,0to14,nbc,2017-24,377
pooled,,0to14,nbc,2017-25,296
pooled,,0to14,nbc,2017-26,345
pooled,,0to14,nbc,2017-27,342
pooled,,0to14,nbc,2017-28,305
pooled,,0to14,nbc,2017-29,341
pooled,,0to14,nbc,2017-30,310
pooled,,0to14,nbc,2017-31,318
pooled,,0to14,nbc,2017-32,304
pooled,,0to14,nbc,2017-33,309
pooled,,0to14,nbc,2017-34,283
pooled,,0to14,nbc,2017-35,330
pooled,,0to14,nbc,2017-36,284
pooled,,0to14,nbc,2017-37,313
pooled,,0to14,nbc,2017-38,308
pooled,,0to14,nbc,2017-39,306
pooled,,0to14,nbc,2017-40,329
pooled,,0to14,nbc,2017-41,317
pooled,,0to14,nbc,2017-42,309
pooled,,0to14,nbc,2017-43,316
pooled,,0to14,nbc,2017-44,301
pooled,,0to14,nbc,2017-45,293
pooled,,0to14,nbc,2017-46,346
pooled,,0to14,nbc,2017-47,360
pooled,,0to14,nbc,2017-48,303
pooled,,0to14,nbc,2017-49,319
pooled,,0to14,nbc,2017-50,347
pooled,,0to14,nbc,2017-51,326
pooled,,0to14,nbc,2017-52,358
pooled,,0to14,nbc,2018-01,306
pooled,,0to14,nbc,2018-02,353
pooled,,0to14,nbc,2018-03,294
pooled,,0to14,nbc,2018-04,293
pooled,,0to14,nbc,2018-05,297
pooled,,0to14,nbc,2018-06,317
pooled,,0to14,nbc,2018-07,311
pooled,,0to14,nbc,2018-08,303
pooled,,0to14,nbc,2018-09,321
pooled,,0to14,nbc,2018-10,315
pooled,,0to14,nbc,2018-11,315
pooled,,0to14,nbc,2018-12,320
pooled,,0to14,nbc,2018-13,340
pooled,,0to14,nbc,2018-14,308
pooled,,0to14,nbc,2018-15,311
pooled,,0to14,nbc,2018-16,325
pooled,,0to14,nbc,2018-17,289
pooled,,0to14,nbc,2018-18,285
pooled,,0to14,nbc,2018-19,299
pooled,,0to14,nbc,2018-20,315
