pooled;;0to14;zscore;2016-48;1.42
pooled;;0to14;zscore;2016-49;1.41
pooled;;0to14;zscore;2016-50;0.96
pooled;;0to14;zscore;2016-51;1.35
pooled;;0to14;zscore;2016-52;2.66
pooled;;0to14;zscore;2017-01;0.2
pooled;;0to14;zscore;2017-02;0.45
pooled;;0to14;zscore;2017-03;-0.3
pooled;;0to14;zscore;2017-04;0.41
pooled;;0to14;zscore;2017-05;1.81
pooled;;0to14;zscore;2017-06;0.83
pooled;;0to14;zscore;2017-07;-0.01
pooled;;0to14;zscore;2017-08;-0.45
pooled;;0to14;zscore;2017-09;0.48
pooled;;0to14;zscore;2017-10;1.3
pooled;;0to14;zscore;2017-11;-0.04
pooled;;0to14;zscore;2017-12;-1.2
pooled;;0to14;zscore;2017-13;-0.87
pooled;;0to14;zscore;2017-14;-0.02
pooled;;0to14;zscore;2017-15;1.77
pooled;;0to14;zscore;2017-16;0.19
pooled;;0to14;zscore;2017-17;1.03
pooled;;0to14;zscore;2017-18;2.05
pooled;;0to14;zscore;2017-19;-0.57
pooled;;0to14;zscore;2017-20;-0.29
pooled;;0to14;zscore;2017-21;-0.95
pooled;;0to14;zscore;2017-22;-0.09
pooled;;0to14;zscore;2017-23;1.21
pooled;;0to14;zscore;2017-24;3.2
pooled;;0to14;zscore;2017-25;-0.56
pooled;;0to14;zscore;2017-26;1.5
pooled;;0to14;zscore;2017-27;1.16
pooled;;0to14;zscore;2017-28;-0.52
pooled;;0to14;zscore;2017-29;1.39
pooled;;0to14;zscore;2017-30;-0.19
pooled;;0to14;zscore;2017-31;0.18
pooled;;0to14;zscore;2017-32;-0.39
pooled;;0to14;zscore;2017-33;-0.13
pooled;;0to14;zscore;2017-34;-1.55
pooled;;0to14;zscore;2017-35;0.75
pooled;;0to14;zscore;2017-36;-1.29
pooled;;0to14;zscore;2017-37;-0.08
pooled;;0to14;zscore;2017-38;0.03
pooled;;0to14;zscore;2017-39;0.07
pooled;;0to14;zscore;2017-40;0.53
pooled;;0to14;zscore;2017-41;0.11
pooled;;0to14;zscore;2017-42;-0.1
pooled;;0to14;zscore;2017-43;-0.17
pooled;;0to14;zscore;2017-44;-0.49
pooled;;0to14;zscore;2017-45;-1.08
pooled;;0to14;zscore;2017-46;1.64
pooled;;0to14;zscore;2017-47;2.03
pooled;;0to14;zscore;2017-48;-0.68
pooled;;0to14;zscore;2017-49;0.3
pooled;;0to14;zscore;2017-50;1.8
pooled;;0to14;zscore;2017-51;0.39
pooled;;0to14;zscore;2017-52;2.04
pooled;;0to14;zscore;2018-01;-0.44
pooled;;0to14;zscore;2018-02;1.79
pooled;;0to14;zscore;2018-03;-1.17
pooled;;0to14;zscore;2018-04;-1.17
pooled;;0to14;zscore;2018-05;-0.95
pooled;;0to14;zscore;2018-06;0.1
pooled;;0to14;zscore;2018-07;-0.19
pooled;;0to14;zscore;2018-08;-0.6
pooled;;0to14;zscore;2018-09;0.46
pooled;;0to14;zscore;2018-10;-0.09
pooled;;0to14;zscore;2018-11;-0.02
pooled;;0to14;zscore;2018-12;0.37
pooled;;0to14;zscore;2018-13;1.46
pooled;;0to14;zscore;2018-14;-0.05
pooled;;0to14;zscore;2018-15;0.39
pooled;;0to14;zscore;2018-16;0.57
pooled;;0to14;zscore;2018-17;-1.3
pooled;;0to14;zscore;2018-18;-0.9
pooled;;0to14;zscore;2018-19;-0.56
pooled;;0to14;zscore;2018-20;-0.17
pooled;;0to14;zscore;2018-21;-0.26
pooled;;0to14;zscore;2018-22;-1.74
pooled;;0to14;zscore;2018-23;0.56
pooled;;0to14;zscore;2018-24;-0.1
pooled;;0to14;zscore;2018-25;-1.14
pooled;;0to14;zscore;2018-26;-0.33
pooled;;0to14;zscore;2018-27;1.7
pooled;;0to14;zscore;2018-28;0.89
pooled;;0to14;zscore;2018-29;-0.3
pooled;;0to14;zscore;2018-30;0.91
pooled;;0to14;zscore;2018-31;0.24
pooled;;0to14;zscore;2018-32;1.28
pooled;;0to14;zscore;2018-33;-0.91
pooled;;0to14;zscore;2018-34;0.82
pooled;;0to14;zscore;2018-35;-1.18
pooled;;0to14;zscore;2018-36;-1.67
pooled;;0to14;zscore;2018-37;2.19
pooled;;0to14;zscore;2018-38;1.99
pooled;;0to14;zscore;2018-39;-0.66
pooled;;0to14;zscore;2018-40;-0.24
pooled;;0to14;zscore;2018-41;1
pooled;;0to14;zscore;2018-42;1.5
pooled;;0to14;zscore;2018-43;-1.17
pooled;;0to14;zscore;2018-44;-0.8
pooled;;0to14;zscore;2018-45;1.77
pooled;;0to14;zscore;2018-46;1
pooled;;0to14;zscore;2018-47;0.37
pooled;;0to14;zscore;2018-48;0.57
pooled;;0to14;zscore;2018-49;0.82
pooled;;0to14;zscore;2018-50;0.91
pooled;;0to14;zscore;2018-51;0.85
pooled;;0to14;zscore;2018-52;-1.56
pooled;;0to14;zscore;2019-01;1.3
pooled;;0to14;zscore;2019-02;0.89
pooled;;0to14;zscore;2019-03;0.69
pooled;;0to14;zscore;2019-04;-0.34
pooled;;0to14;zscore;2019-05;2.16
pooled;;0to14;zscore;2019-06;1.67
pooled;;0to14;zscore;2019-07;1.38
pooled;;0to14;zscore;2019-08;1.55
pooled;;0to14;zscore;2019-09;0.24
pooled;;0to14;zscore;2019-10;0.52
pooled;;0to14;zscore;2019-11;-0.29
pooled;;0to14;zscore;2019-12;-0.43
pooled;;0to14;zscore;2019-13;-0.67
pooled;;0to14;zscore;2019-14;0.87
pooled;;0to14;zscore;2019-15;1.96
pooled;;0to14;zscore;2019-16;-1.03
pooled;;0to14;zscore;2019-17;0.11
pooled;;0to14;zscore;2019-18;0.5
pooled;;0to14;zscore;2019-19;-1.5
pooled;;0to14;zscore;2019-20;-0.24
pooled;;0to14;zscore;2019-21;0.36
pooled;;0to14;zscore;2019-22;-1
pooled;;0to14;zscore;2019-23;0.18
pooled;;0to14;zscore;2019-24;-0.12
pooled;;0to14;zscore;2019-25;-0.31
pooled;;0to14;zscore;2019-26;0.23
pooled;;0to14;zscore;2019-27;0.24
pooled;;0to14;zscore;2019-28;1.9
pooled;;0to14;zscore;2019-29;-0.8
pooled;;0to14;zscore;2019-30;1.56
pooled;;0to14;zscore;2019-31;2.53
pooled;;0to14;zscore;2019-32;-0.73
pooled;;0to14;zscore;2019-33;0.02
pooled;;0to14;zscore;2019-34;1.58
pooled;;0to14;zscore;2019-35;0.49
pooled;;0to14;zscore;2019-36;-0.78
pooled;;0to14;zscore;2019-37;-0.14
pooled;;0to14;zscore;2019-38;1.36
pooled;;0to14;zscore;2019-39;-0.92
pooled;;0to14;zscore;2019-40;0.64
pooled;;0to14;zscore;2019-41;-0.66
pooled;;0to14;zscore;2019-42;-0.14
pooled;;0to14;zscore;2019-43;1.39
pooled;;0to14;zscore;2019-44;-1.87
pooled;;0to14;zscore;2019-45;0.58
pooled;;0to14;zscore;2019-46;0.62
pooled;;0to14;zscore;2019-47;0.84
pooled;;0to14;zscore;2019-48;2.05
pooled;;0to14;zscore;2019-49;1.8
pooled;;0to14;zscore;2019-50;2.51
pooled;;0to14;zscore;2019-51;2.32
pooled;;0to14;zscore;2019-52;1.22
pooled;;0to14;zscore;2020-01;-0.69
pooled;;0to14;zscore;2020-02;1.01
pooled;;0to14;zscore;2020-03;0.38
pooled;;0to14;zscore;2020-04;1.7
pooled;;0to14;zscore;2020-05;0.67
pooled;;0to14;zscore;2020-06;0.17
pooled;;0to14;zscore;2020-07;0.25
pooled;;0to14;zscore;2020-08;0.2
pooled;;0to14;zscore;2020-09;-0.59
pooled;;0to14;zscore;2020-10;-0.13
pooled;;0to14;zscore;2020-11;1.74
pooled;;0to14;zscore;2020-12;0.37
pooled;;0to14;zscore;2020-13;1.26
pooled;;0to14;zscore;2020-14;0.37
pooled;;0to14;zscore;2020-15;0.25
pooled;;0to14;zscore;2020-16;-0.77
pooled;;0to14;zscore;2020-17;-1.22
pooled;;0to14;zscore;2020-18;-0.06
pooled;;0to14;zscore;2020-19;0.02
pooled;;0to14;zscore;2020-20;0.1
pooled;;0to14;zscore;2020-21;-0.57
pooled;;0to14;zscore;2020-22;-0.6
pooled;;0to14;zscore;2020-23;-0.5
pooled;;0to14;zscore;2020-24;-0.81
pooled;;0to14;zscore;2020-25;-0.11
pooled;;0to14;zscore;2020-26;0.7
pooled;;0to14;zscore;2020-27;-0.86
pooled;;0to14;zscore;2020-28;-1.69
pooled;;0to14;zscore;2020-29;-0.56
pooled;;0to14;zscore;2020-30;2.3
pooled;;0to14;zscore;2020-31;-0.02
pooled;;0to14;zscore;2020-32;-0.36
pooled;;0to14;zscore;2020-33;0.24
pooled;;0to14;zscore;2020-34;-0.86
pooled;;0to14;zscore;2020-35;-1.13
pooled;;0to14;zscore;2020-36;-0.35
pooled;;0to14;zscore;2020-37;0.31
pooled;;0to14;zscore;2020-38;-0.74
pooled;;0to14;zscore;2020-39;-1.83
pooled;;0to14;nbc;2016-48;332
pooled;;0to14;nbc;2016-49;332
pooled;;0to14;nbc;2016-50;323
pooled;;0to14;nbc;2016-51;331
pooled;;0to14;nbc;2016-52;358
pooled;;0to14;nbc;2017-01;308
pooled;;0to14;nbc;2017-02;313
pooled;;0to14;nbc;2017-03;298
pooled;;0to14;nbc;2017-04;312
pooled;;0to14;nbc;2017-05;340
pooled;;0to14;nbc;2017-06;320
pooled;;0to14;nbc;2017-07;303
pooled;;0to14;nbc;2017-08;294
pooled;;0to14;nbc;2017-09;312
pooled;;0to14;nbc;2017-10;328
pooled;;0to14;nbc;2017-11;301
pooled;;0to14;nbc;2017-12;278
pooled;;0to14;nbc;2017-13;284
pooled;;0to14;nbc;2017-14;300
pooled;;0to14;nbc;2017-15;335
pooled;;0to14;nbc;2017-16;303
pooled;;0to14;nbc;2017-17;319
pooled;;0to14;nbc;2017-18;339
pooled;;0to14;nbc;2017-19;287
pooled;;0to14;nbc;2017-20;292
pooled;;0to14;nbc;2017-21;279
pooled;;0to14;nbc;2017-22;295
pooled;;0to14;nbc;2017-23;320
pooled;;0to14;nbc;2017-24;360
pooled;;0to14;nbc;2017-25;285
pooled;;0to14;nbc;2017-26;325
pooled;;0to14;nbc;2017-27;318
pooled;;0to14;nbc;2017-28;285
pooled;;0to14;nbc;2017-29;322
pooled;;0to14;nbc;2017-30;291
pooled;;0to14;nbc;2017-31;298
pooled;;0to14;nbc;2017-32;287
pooled;;0to14;nbc;2017-33;292
pooled;;0to14;nbc;2017-34;265
pooled;;0to14;nbc;2017-35;309
pooled;;0to14;nbc;2017-36;270
pooled;;0to14;nbc;2017-37;293
pooled;;0to14;nbc;2017-38;295
pooled;;0to14;nbc;2017-39;296
pooled;;0to14;nbc;2017-40;305
pooled;;0to14;nbc;2017-41;297
pooled;;0to14;nbc;2017-42;293
pooled;;0to14;nbc;2017-43;292
pooled;;0to14;nbc;2017-44;286
pooled;;0to14;nbc;2017-45;275
pooled;;0to14;nbc;2017-46;328
pooled;;0to14;nbc;2017-47;336
pooled;;0to14;nbc;2017-48;283
pooled;;0to14;nbc;2017-49;302
pooled;;0to14;nbc;2017-50;332
pooled;;0to14;nbc;2017-51;304
pooled;;0to14;nbc;2017-52;337
pooled;;0to14;nbc;2018-01;288
pooled;;0to14;nbc;2018-02;332
pooled;;0to14;nbc;2018-03;274
pooled;;0to14;nbc;2018-04;274
pooled;;0to14;nbc;2018-05;278
pooled;;0to14;nbc;2018-06;298
pooled;;0to14;nbc;2018-07;292
pooled;;0to14;nbc;2018-08;284
pooled;;0to14;nbc;2018-09;304
pooled;;0to14;nbc;2018-10;293
pooled;;0to14;nbc;2018-11;294
pooled;;0to14;nbc;2018-12;301
pooled;;0to14;nbc;2018-13;322
pooled;;0to14;nbc;2018-14;292
pooled;;0to14;nbc;2018-15;300
pooled;;0to14;nbc;2018-16;303
pooled;;0to14;nbc;2018-17;267
pooled;;0to14;nbc;2018-18;274
pooled;;0to14;nbc;2018-19;280
pooled;;0to14;nbc;2018-20;287
pooled;;0to14;nbc;2018-21;285
pooled;;0to14;nbc;2018-22;257
pooled;;0to14;nbc;2018-23;300
pooled;;0to14;nbc;2018-24;287
pooled;;0to14;nbc;2018-25;267
pooled;;0to14;nbc;2018-26;282
pooled;;0to14;nbc;2018-27;321
pooled;;0to14;nbc;2018-28;305
pooled;;0to14;nbc;2018-29;282
pooled;;0to14;nbc;2018-30;305
pooled;;0to14;nbc;2018-31;292
pooled;;0to14;nbc;2018-32;312
pooled;;0to14;nbc;2018-33;270
pooled;;0to14;nbc;2018-34;303
pooled;;0to14;nbc;2018-35;265
pooled;;0to14;nbc;2018-36;256
pooled;;0to14;nbc;2018-37;330
pooled;;0to14;nbc;2018-38;326
pooled;;0to14;nbc;2018-39;275
pooled;;0to14;nbc;2018-40;283
pooled;;0to14;nbc;2018-41;307
pooled;;0to14;nbc;2018-42;317
pooled;;0to14;nbc;2018-43;266
pooled;;0to14;nbc;2018-44;273
pooled;;0to14;nbc;2018-45;323
pooled;;0to14;nbc;2018-46;308
pooled;;0to14;nbc;2018-47;296
pooled;;0to14;nbc;2018-48;300
pooled;;0to14;nbc;2018-49;305
pooled;;0to14;nbc;2018-50;307
pooled;;0to14;nbc;2018-51;306
pooled;;0to14;nbc;2018-52;260
pooled;;0to14;nbc;2019-01;315
pooled;;0to14;nbc;2019-02;307
pooled;;0to14;nbc;2019-03;303
pooled;;0to14;nbc;2019-04;283
pooled;;0to14;nbc;2019-05;332
pooled;;0to14;nbc;2019-06;322
pooled;;0to14;nbc;2019-07;316
pooled;;0to14;nbc;2019-08;319
pooled;;0to14;nbc;2019-09;293
pooled;;0to14;nbc;2019-10;298
pooled;;0to14;nbc;2019-11;282
pooled;;0to14;nbc;2019-12;279
pooled;;0to14;nbc;2019-13;274
pooled;;0to14;nbc;2019-14;303
pooled;;0to14;nbc;2019-15;324
pooled;;0to14;nbc;2019-16;266
pooled;;0to14;nbc;2019-17;287
pooled;;0to14;nbc;2019-18;294
pooled;;0to14;nbc;2019-19;256
pooled;;0to14;nbc;2019-20;279
pooled;;0to14;nbc;2019-21;290
pooled;;0to14;nbc;2019-22;264
pooled;;0to14;nbc;2019-23;286
pooled;;0to14;nbc;2019-24;280
pooled;;0to14;nbc;2019-25;276
pooled;;0to14;nbc;2019-26;286
pooled;;0to14;nbc;2019-27;286
pooled;;0to14;nbc;2019-28;318
pooled;;0to14;nbc;2019-29;266
pooled;;0to14;nbc;2019-30;311
pooled;;0to14;nbc;2019-31;330
pooled;;0to14;nbc;2019-32;267
pooled;;0to14;nbc;2019-33;281
pooled;;0to14;nbc;2019-34;311
pooled;;0to14;nbc;2019-35;290
pooled;;0to14;nbc;2019-36;266
pooled;;0to14;nbc;2019-37;278
pooled;;0to14;nbc;2019-38;307
pooled;;0to14;nbc;2019-39;263.57
pooled;;0to14;nbc;2019-40;293.18
pooled;;0to14;nbc;2019-41;268.71
pooled;;0to14;nbc;2019-42;278.53
pooled;;0to14;nbc;2019-43;308.22
pooled;;0to14;nbc;2019-44;246.1
pooled;;0to14;nbc;2019-45;292.99
pooled;;0to14;nbc;2019-46;293.85
pooled;;0to14;nbc;2019-47;298.42
pooled;;0to14;nbc;2019-48;322.98
pooled;;0to14;nbc;2019-49;317.68
pooled;;0to14;nbc;2019-50;332.86
pooled;;0to14;nbc;2019-51;328.51
pooled;;0to14;nbc;2019-52;306.83
pooled;;0to14;nbc;2020-01;269.95
pooled;;0to14;nbc;2020-02;302.73
pooled;;0to14;nbc;2020-03;290.51
pooled;;0to14;nbc;2020-04;316.39
