pooled,,0to14,zscore,2017-21,-1.17
pooled,,0to14,zscore,2017-22,-0.19
pooled,,0to14,zscore,2017-23,1.31
pooled,,0to14,zscore,2017-24,2.95
pooled,,0to14,zscore,2017-25,-0.88
pooled,,0to14,zscore,2017-26,1.32
pooled,,0to14,zscore,2017-27,1.38
pooled,,0to14,zscore,2017-28,-0.48
pooled,,0to14,zscore,2017-29,1.5
pooled,,0to14,zscore,2017-30,-0.16
pooled,,0to14,zscore,2017-31,0.4
pooled,,0to14,zscore,2017-32,-0.5
pooled,,0to14,zscore,2017-33,0.01
pooled,,0to14,zscore,2017-34,-1.51
pooled,,0to14,zscore,2017-35,0.8
pooled,,0to14,zscore,2017-36,-1.25
pooled,,0to14,zscore,2017-37,0.06
pooled,,0to14,zscore,2017-38,-0.3
pooled,,0to14,zscore,2017-39,-0.36
pooled,,0to14,zscore,2017-40,0.92
pooled,,0to14,zscore,2017-41,0.22
pooled,,0to14,zscore,2017-42,-0.19
pooled,,0to14,zscore,2017-43,0.25
pooled,,0to14,zscore,2017-44,-0.81
pooled,,0to14,zscore,2017-45,-1.23
pooled,,0to14,zscore,2017-46,1.46
pooled,,0to14,zscore,2017-47,2.3
pooled,,0to14,zscore,2017-48,-0.67
pooled,,0to14,zscore,2017-49,0.21
pooled,,0to14,zscore,2017-50,1.4
pooled,,0to14,zscore,2017-51,0.52
pooled,,0to14,zscore,2017-52,2.26
pooled,,0to14,zscore,2018-01,-0.46
pooled,,0to14,zscore,2018-02,1.69
pooled,,0to14,zscore,2018-03,-1.05
pooled,,0to14,zscore,2018-04,-1.19
pooled,,0to14,zscore,2018-05,-0.84
pooled,,0to14,zscore,2018-06,0.09
pooled,,0to14,zscore,2018-07,-0.18
pooled,,0to14,zscore,2018-08,-0.65
pooled,,0to14,zscore,2018-09,0.34
pooled,,0to14,zscore,2018-10,0.07
pooled,,0to14,zscore,2018-11,0.05
pooled,,0to14,zscore,2018-12,0.23
pooled,,0to14,zscore,2018-13,1.37
pooled,,0to14,zscore,2018-14,-0.31
