"Envejecimiento en Red, Centro de Ciencias Humanas y Sociales, CSIC. Contacto: enred@cchs.csic.es. Más información: http://envejecimiento.csic.es/documentos/documentos/enred-estadisticasresidencias2019.pdf ",,,,,,,,,,,,
"Residencias en Lleida, 2019",,,,,,,,,,,,
,,,,,,,,,,,,
Denominación,Dirección,,,C. Postal,Municipio,Teléfono,Titularidad,Plazas,URL,Latitud,Longitud,Última actualización:
Residència d'Avis Vall d'Àger,Calle,La Font,2,25691,Àger,973 45 50 58,Pública local,33,,"42,001820","0,762430",18/04/2019
Residència Geriàtrica Mas Vell,Plaça,del Mercadal,15,25310,Agramunt,973 39 16 92,Pública local,15,,"41,787095","1,100239",03/04/2019
Residencia Ribera del Sió,Calle,dels Horts,12,25310,Agramunt,973 39 25 00,Privada,67,,"41,784694","1,098485",12/05/2015
Hogar Santa Teresa de Jornet,Avenida,27 de gener,34,25182,Aitona,973 79 40 40,Privada sin fin de lucro,120,www.hermanitas.es/pagina/14-mapa-espana,"41,492929","0,459246",14/04/2019
Residencial Sant Sebastià,Calle,La Bassa,113 - 117,25180,Alcarràs,973 79 17 84,Privada,207,,"41,567670","0,521831",10/04/2019
Residència Pinyana,Travesía,Sant Sebastià,s/n,25120,Alfarràs,973 76 11 73,Privada,28,,"41,831600","0,571181",27/04/2018
Residencia per a la gent gran d'Almacelles,Calle,Melcior de Guàrdia,78,25100,Almacelles,973 74 10 67,Pública local,43,,"41,730259","0,435418",05/04/2019
Residència Betula Alba,,Partida Pla de la Creu,s/n,25100,Almacelles,973 19 31 50,Privada,136,www.betulaalba.es,"41,719586","0,445495",08/04/2019
Residència de 3ª edat Bona Estada,Calle,Pont del Molí,s/n,25126,Almenar,973 77 00 09,Privada,72,www.residenciabonaestada.com,"41,797567","0,580137",03/05/2018
Residència geriàtrica Vell d'Or,Calle,Centre,43,25110,Alpicat,973 73 65 40,Privada,22,,"41,667148","0,554782",03/04/2019
Llar Residència L'Esplai,,Partida Rec Nou,s/n,25110,Alpicat,973 73 68 08,Privada,54,,"41,656600","0,559124",06/07/2017
Residencia d'Anglesola,Calle,Lourdes,1 - 3,25320,Anglesola,973 30 80 06,Pública local,11,,"41,656668","1,083307",09/04/2019
Residencia de Arbeca,Avenida,President Tarradellas,s/n,25140,Arbeca,973 16 00 08,Pública local,33,www.residenciamunicipaldearbeca.com,"41,543057","0,921665",11/08/2017
Residència municipal d'Artesa de Segre,Calle,Escoles,19,25730,Artesa de Segre,973 40 04 91,Pública local,34,,"41,893837","1,046080",04/04/2019
Residència geriàtrica Sant Domènec,Avenida,Comte Jaume d'Urgell,1,25600,Balaguer,973 44 75 00,Privada,147,www.resi.cat,"41,793777","0,808619",04/04/2019
